

*******************************************************************************
Ephemeris / WWW_USER Sat Nov 22 14:10:22 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 153814 (2001 WN5)               {source: JPL#194}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2028-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2028-Dec-30 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2458083.5 ! 2017-Nov-26.00 (TDB)         Residual RMS= .21941        
   EC= .4669729312323679   QR= .9124751621924232   TP= 2457895.4428082719      
   OM= 277.5057205071764   W=  44.56461706945646   IN= 1.919764913833357       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-1.676694576041798E-01  Y= 1.791601297305704E+00  Z= 7.800061671072777E-01
  VX=-1.054047314943854E-02 VY= 3.991332353811014E-03 VZ= 1.368748066788809E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= .466               ROTPER= 4.253               
   H= 18.28                G= .150                 B-V= n.a.                   
                           ALBEDO= .097            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461884.625000000, A.D. 2028-Apr-23 03:00:00.0000, -1.544993442777001E+08, -1.342099849045873E+08, -6.446097537390835E+07,  2.522081002094838E+01, -8.633681750905547E+00, -2.871798421856403E+00,
2461884.666666667, A.D. 2028-Apr-23 04:00:00.0000, -1.544085359108132E+08, -1.342410544704712E+08, -6.447130823438852E+07,  2.522828270799047E+01, -8.627187285793255E+00, -2.868679228004380E+00,
2461884.708333333, A.D. 2028-Apr-23 05:00:00.0000, -1.543177006421056E+08, -1.342721006465706E+08, -6.448162986150704E+07,  2.523575547637462E+01, -8.620687425485446E+00, -2.865557665098366E+00,
2461884.750000000, A.D. 2028-Apr-23 06:00:00.0000, -1.542268384712886E+08, -1.343031234134558E+08, -6.449194024673241E+07,  2.524322832336513E+01, -8.614182165976397E+00, -2.862433731480564E+00,
2461884.791666667, A.D. 2028-Apr-23 07:00:00.0000, -1.541359493980860E+08, -1.343341227516819E+08, -6.450223938152689E+07,  2.525070124622044E+01, -8.607671503258148E+00, -2.859307425492412E+00,
2461884.833333333, A.D. 2028-Apr-23 08:00:00.0000, -1.540450334222287E+08, -1.343650986417904E+08, -6.451252725734705E+07,  2.525817424219371E+01, -8.601155433320098E+00, -2.856178745474375E+00,
2461884.875000000, A.D. 2028-Apr-23 09:00:00.0000, -1.539540905434574E+08, -1.343960510643084E+08, -6.452280386564352E+07,  2.526564730853245E+01, -8.594633952149197E+00, -2.853047689766051E+00,
2461884.916666667, A.D. 2028-Apr-23 10:00:00.0000, -1.538631207615258E+08, -1.344269799997477E+08, -6.453306919786058E+07,  2.527312044247839E+01, -8.588107055730184E+00, -2.849914256706278E+00,
2461884.958333333, A.D. 2028-Apr-23 11:00:00.0000, -1.537721240761945E+08, -1.344578854286063E+08, -6.454332324543690E+07,  2.528059364126791E+01, -8.581574740045234E+00, -2.846778444632978E+00,
2461885.000000000, A.D. 2028-Apr-23 12:00:00.0000, -1.536811004872339E+08, -1.344887673313681E+08, -6.455356599980515E+07,  2.528806690213163E+01, -8.575037001073813E+00, -2.843640251883036E+00,
2461885.041666667, A.D. 2028-Apr-23 13:00:00.0000, -1.535900499944277E+08, -1.345196256885014E+08, -6.456379745239168E+07,  2.529554022229444E+01, -8.568493834793447E+00, -2.840499676792751E+00,
2461885.083333333, A.D. 2028-Apr-23 14:00:00.0000, -1.534989725975662E+08, -1.345504604804609E+08, -6.457401759461718E+07,  2.530301359897582E+01, -8.561945237178929E+00, -2.837356717697398E+00,
2461885.125000000, A.D. 2028-Apr-23 15:00:00.0000, -1.534078682964502E+08, -1.345812716876868E+08, -6.458422641789634E+07,  2.531048702938960E+01, -8.555391204202612E+00, -2.834211372931390E+00,
2461885.166666667, A.D. 2028-Apr-23 16:00:00.0000, -1.533167370908931E+08, -1.346120592906039E+08, -6.459442391363752E+07,  2.531796051074368E+01, -8.548831731834648E+00, -2.831063640828382E+00,
2461885.208333333, A.D. 2028-Apr-23 17:00:00.0000, -1.532255789807157E+08, -1.346428232696236E+08, -6.460461007324342E+07,  2.532543404024060E+01, -8.542266816042538E+00, -2.827913519721066E+00,
2461885.250000000, A.D. 2028-Apr-23 18:00:00.0000, -1.531343939657487E+08, -1.346735636051426E+08, -6.461478488811074E+07,  2.533290761507717E+01, -8.535696452791365E+00, -2.824761007941274E+00,
2461885.291666667, A.D. 2028-Apr-23 19:00:00.0000, -1.530431820458358E+08, -1.347042802775421E+08, -6.462494834962983E+07,  2.534038123244431E+01, -8.529120638043997E+00, -2.821606103820085E+00,
2461885.333333333, A.D. 2028-Apr-23 20:00:00.0000, -1.529519432208281E+08, -1.347349732671897E+08, -6.463510044918536E+07,  2.534785488952748E+01, -8.522539367760670E+00, -2.818448805687615E+00,
2461885.375000000, A.D. 2028-Apr-23 21:00:00.0000, -1.528606774905866E+08, -1.347656425544386E+08, -6.464524117815600E+07,  2.535532858350645E+01, -8.515952637899195E+00, -2.815289111873127E+00,
2461885.416666667, A.D. 2028-Apr-23 22:00:00.0000, -1.527693848549856E+08, -1.347962881196263E+08, -6.465537052791406E+07,  2.536280231155503E+01, -8.509360444415181E+00, -2.812127020705128E+00,
2461885.458333333, A.D. 2028-Apr-23 23:00:00.0000, -1.526780653139066E+08, -1.348269099430769E+08, -6.466548848982617E+07,  2.537027607084156E+01, -8.502762783261602E+00, -2.808962530511173E+00,
2461885.500000000, A.D. 2028-Apr-24 00:00:00.0000, -1.525867188672411E+08, -1.348575080050998E+08, -6.467559505525293E+07,  2.537774985852865E+01, -8.496159650389016E+00, -2.805795639617959E+00,
2461885.541666667, A.D. 2028-Apr-24 01:00:00.0000, -1.524953455148942E+08, -1.348880822859889E+08, -6.468569021554860E+07,  2.538522367177293E+01, -8.489551041745784E+00, -2.802626346351436E+00,
2461885.583333333, A.D. 2028-Apr-24 02:00:00.0000, -1.524039452567778E+08, -1.349186327660244E+08, -6.469577396206173E+07,  2.539269750772552E+01, -8.482936953277632E+00, -2.799454649036600E+00,
2461885.625000000, A.D. 2028-Apr-24 03:00:00.0000, -1.523125180928144E+08, -1.349491594254719E+08, -6.470584628613484E+07,  2.540017136353180E+01, -8.476317380927879E+00, -2.796280545997595E+00,
2461885.666666667, A.D. 2028-Apr-24 04:00:00.0000, -1.522210640229397E+08, -1.349796622445816E+08, -6.471590717910407E+07,  2.540764523633113E+01, -8.469692320637646E+00, -2.793104035557822E+00,
2461885.708333333, A.D. 2028-Apr-24 05:00:00.0000, -1.521295830470965E+08, -1.350101412035899E+08, -6.472595663229989E+07,  2.541511912325733E+01, -8.463061768345433E+00, -2.789925116039726E+00,
2461885.750000000, A.D. 2028-Apr-24 06:00:00.0000, -1.520380751652384E+08, -1.350405962827186E+08, -6.473599463704669E+07,  2.542259302143846E+01, -8.456425719987324E+00, -2.786743785764911E+00,
2461885.791666667, A.D. 2028-Apr-24 07:00:00.0000, -1.519465403773318E+08, -1.350710274621738E+08, -6.474602118466251E+07,  2.543006692799652E+01, -8.449784171497223E+00, -2.783560043054232E+00,
2461885.833333333, A.D. 2028-Apr-24 08:00:00.0000, -1.518549786833508E+08, -1.351014347221481E+08, -6.475603626645967E+07,  2.543754084004796E+01, -8.443137118806407E+00, -2.780373886227601E+00,
2461885.875000000, A.D. 2028-Apr-24 09:00:00.0000, -1.517633900832800E+08, -1.351318180428194E+08, -6.476603987374443E+07,  2.544501475470341E+01, -8.436484557843750E+00, -2.777185313604080E+00,
2461885.916666667, A.D. 2028-Apr-24 10:00:00.0000, -1.516717745771170E+08, -1.351621774043499E+08, -6.477603199781667E+07,  2.545248866906745E+01, -8.429826484535942E+00, -2.773994323501999E+00,
2461885.958333333, A.D. 2028-Apr-24 11:00:00.0000, -1.515801321648672E+08, -1.351925127868881E+08, -6.478601262997057E+07,  2.545996258023905E+01, -8.423162894807062E+00, -2.770800914238735E+00,
2461886.000000000, A.D. 2028-Apr-24 12:00:00.0000, -1.514884628465463E+08, -1.352228241705680E+08, -6.479598176149422E+07,  2.546743648531136E+01, -8.416493784578780E+00, -2.767605084130828E+00,
2461886.041666667, A.D. 2028-Apr-24 13:00:00.0000, -1.513967666221834E+08, -1.352531115355077E+08, -6.480593938366932E+07,  2.547491038137141E+01, -8.409819149770593E+00, -2.764406831494082E+00,
2461886.083333333, A.D. 2028-Apr-24 14:00:00.0000, -1.513050434918154E+08, -1.352833748618117E+08, -6.481588548777185E+07,  2.548238426550065E+01, -8.403138986299385E+00, -2.761206154643358E+00,
2461886.125000000, A.D. 2028-Apr-24 15:00:00.0000, -1.512132934554893E+08, -1.353136141295699E+08, -6.482582006507171E+07,  2.548985813477461E+01, -8.396453290079648E+00, -2.758003051892678E+00,
2461886.166666667, A.D. 2028-Apr-24 16:00:00.0000, -1.511215165132660E+08, -1.353438293188562E+08, -6.483574310683241E+07,  2.549733198626274E+01, -8.389762057023695E+00, -2.754797521555333E+00,
2461886.208333333, A.D. 2028-Apr-24 17:00:00.0000, -1.510297126652138E+08, -1.353740204097311E+08, -6.484565460431170E+07,  2.550480581702881E+01, -8.383065283041235E+00, -2.751589561943673E+00,
2461886.250000000, A.D. 2028-Apr-24 18:00:00.0000, -1.509378819114115E+08, -1.354041873822402E+08, -6.485555454876128E+07,  2.551227962413073E+01, -8.376362964039586E+00, -2.748379171369214E+00,
2461886.291666667, A.D. 2028-Apr-24 19:00:00.0000, -1.508460242519516E+08, -1.354343302164133E+08, -6.486544293142641E+07,  2.551975340462023E+01, -8.369655095923896E+00, -2.745166348142744E+00,
2461886.333333333, A.D. 2028-Apr-24 20:00:00.0000, -1.507541396869344E+08, -1.354644488922668E+08, -6.487531974354663E+07,  2.552722715554335E+01, -8.362941674596714E+00, -2.741951090574112E+00,
2461886.375000000, A.D. 2028-Apr-24 21:00:00.0000, -1.506622282164704E+08, -1.354945433898018E+08, -6.488518497635534E+07,  2.553470087394023E+01, -8.356222695958202E+00, -2.738733396972338E+00,
2461886.416666667, A.D. 2028-Apr-24 22:00:00.0000, -1.505702898406842E+08, -1.355246136890041E+08, -6.489503862107959E+07,  2.554217455684483E+01, -8.349498155906360E+00, -2.735513265645715E+00,
2461886.458333333, A.D. 2028-Apr-24 23:00:00.0000, -1.504783245597080E+08, -1.355546597698455E+08, -6.490488066894062E+07,  2.554964820128539E+01, -8.342768050336590E+00, -2.732290694901604E+00,
2461886.500000000, A.D. 2028-Apr-25 00:00:00.0000, -1.503863323736844E+08, -1.355846816122831E+08, -6.491471111115359E+07,  2.555712180428420E+01, -8.336032375141912E+00, -2.729065683046536E+00,
2461886.541666667, A.D. 2028-Apr-25 01:00:00.0000, -1.502943132827701E+08, -1.356146791962581E+08, -6.492452993892723E+07,  2.556459536285733E+01, -8.329291126213194E+00, -2.725838228386323E+00,
2461886.583333333, A.D. 2028-Apr-25 02:00:00.0000, -1.502022672871294E+08, -1.356446525016982E+08, -6.493433714346450E+07,  2.557206887401513E+01, -8.322544299438704E+00, -2.722608329225844E+00,
2461886.625000000, A.D. 2028-Apr-25 03:00:00.0000, -1.501101943869374E+08, -1.356746015085158E+08, -6.494413271596225E+07,  2.557954233476195E+01, -8.315791890704338E+00, -2.719375983869154E+00,
2461886.666666667, A.D. 2028-Apr-25 04:00:00.0000, -1.500180945823829E+08, -1.357045261966080E+08, -6.495391664761092E+07,  2.558701574209592E+01, -8.309033895893846E+00, -2.716141190619590E+00,
2461886.708333333, A.D. 2028-Apr-25 05:00:00.0000, -1.499259678736626E+08, -1.357344265458578E+08, -6.496368892959514E+07,  2.559448909300939E+01, -8.302270310888380E+00, -2.712903947779563E+00,
2461886.750000000, A.D. 2028-Apr-25 06:00:00.0000, -1.498338142609842E+08, -1.357643025361334E+08, -6.497344955309342E+07,  2.560196238448868E+01, -8.295501131566731E+00, -2.709664253650661E+00,
2461886.791666667, A.D. 2028-Apr-25 07:00:00.0000, -1.497416337445689E+08, -1.357941541472871E+08, -6.498319850927787E+07,  2.560943561351389E+01, -8.288726353805540E+00, -2.706422106533759E+00,
2461886.833333333, A.D. 2028-Apr-25 08:00:00.0000, -1.496494263246461E+08, -1.358239813591575E+08, -6.499293578931477E+07,  2.561690877705928E+01, -8.281945973478864E+00, -2.703177504728806E+00,
2461886.875000000, A.D. 2028-Apr-25 09:00:00.0000, -1.495571920014560E+08, -1.358537841515682E+08, -6.500266138436428E+07,  2.562438187209308E+01, -8.275159986458400E+00, -2.699930446534935E+00,
2461886.916666667, A.D. 2028-Apr-25 10:00:00.0000, -1.494649307752526E+08, -1.358835625043271E+08, -6.501237528558015E+07,  2.563185489557722E+01, -8.268368388613702E+00, -2.696680930250569E+00,
2461886.958333333, A.D. 2028-Apr-25 11:00:00.0000, -1.493726426462980E+08, -1.359133163972281E+08, -6.502207748411027E+07,  2.563932784446783E+01, -8.261571175811746E+00, -2.693428954173209E+00,
2461887.000000000, A.D. 2028-Apr-25 12:00:00.0000, -1.492803276148652E+08, -1.359430458100501E+08, -6.503176797109643E+07,  2.564680071571492E+01, -8.254768343917151E+00, -2.690174516599541E+00,
2461887.041666667, A.D. 2028-Apr-25 13:00:00.0000, -1.491879856812413E+08, -1.359727507225565E+08, -6.504144673767398E+07,  2.565427350626221E+01, -8.247959888792405E+00, -2.686917615825545E+00,
2461887.083333333, A.D. 2028-Apr-25 14:00:00.0000, -1.490956168457213E+08, -1.360024311144964E+08, -6.505111377497242E+07,  2.566174621304756E+01, -8.241145806297416E+00, -2.683658250146285E+00,
2461887.125000000, A.D. 2028-Apr-25 15:00:00.0000, -1.490032211086113E+08, -1.360320869656041E+08, -6.506076907411513E+07,  2.566921883300272E+01, -8.234326092289741E+00, -2.680396417856013E+00,
2461887.166666667, A.D. 2028-Apr-25 16:00:00.0000, -1.489107984702313E+08, -1.360617182555982E+08, -6.507041262621904E+07,  2.567669136305308E+01, -8.227500742624818E+00, -2.677132117248278E+00,
2461887.208333333, A.D. 2028-Apr-25 17:00:00.0000, -1.488183489309095E+08, -1.360913249641831E+08, -6.508004442239523E+07,  2.568416380011815E+01, -8.220669753155505E+00, -2.673865346615714E+00,
2461887.250000000, A.D. 2028-Apr-25 18:00:00.0000, -1.487258724909854E+08, -1.361209070710483E+08, -6.508966445374862E+07,  2.569163614111130E+01, -8.213833119732321E+00, -2.670596104250150E+00,
2461887.291666667, A.D. 2028-Apr-25 19:00:00.0000, -1.486333691508122E+08, -1.361504645558675E+08, -6.509927271137773E+07,  2.569910838293954E+01, -8.206990838203662E+00, -2.667324388442716E+00,
2461887.333333333, A.D. 2028-Apr-25 20:00:00.0000, -1.485408389107516E+08, -1.361799973983004E+08, -6.510886918637516E+07,  2.570658052250392E+01, -8.200142904415360E+00, -2.664050197483630E+00,
2461887.375000000, A.D. 2028-Apr-25 21:00:00.0000, -1.484482817711763E+08, -1.362095055779917E+08, -6.511845386982740E+07,  2.571405255669938E+01, -8.193289314210904E+00, -2.660773529662307E+00,
2461887.416666667, A.D. 2028-Apr-25 22:00:00.0000, -1.483556977324732E+08, -1.362389890745701E+08, -6.512802675281448E+07,  2.572152448241452E+01, -8.186430063431574E+00, -2.657494383267423E+00,
2461887.458333333, A.D. 2028-Apr-25 23:00:00.0000, -1.482630867950375E+08, -1.362684478676505E+08, -6.513758782641053E+07,  2.572899629653166E+01, -8.179565147916394E+00, -2.654212756586880E+00,
2461887.500000000, A.D. 2028-Apr-26 00:00:00.0000, -1.481704489592755E+08, -1.362978819368326E+08, -6.514713708168355E+07,  2.573646799592728E+01, -8.172694563501750E+00, -2.650928647907649E+00,
2461887.541666667, A.D. 2028-Apr-26 01:00:00.0000, -1.480777842256079E+08, -1.363272912617002E+08, -6.515667450969505E+07,  2.574393957747128E+01, -8.165818306022015E+00, -2.647642055516051E+00,
2461887.583333333, A.D. 2028-Apr-26 02:00:00.0000, -1.479850925944636E+08, -1.363566758218231E+08, -6.516620010150068E+07,  2.575141103802762E+01, -8.158936371309018E+00, -2.644352977697506E+00,
2461887.625000000, A.D. 2028-Apr-26 03:00:00.0000, -1.478923740662827E+08, -1.363860355967560E+08, -6.517571384814993E+07,  2.575888237445400E+01, -8.152048755192256E+00, -2.641061412736636E+00,
2461887.666666667, A.D. 2028-Apr-26 04:00:00.0000, -1.477996286415199E+08, -1.364153705660379E+08, -6.518521574068578E+07,  2.576635358360166E+01, -8.145155453499120E+00, -2.637767358917379E+00,
2461887.708333333, A.D. 2028-Apr-26 05:00:00.0000, -1.477068563206380E+08, -1.364446807091933E+08, -6.519470577014537E+07,  2.577382466231584E+01, -8.138256462054466E+00, -2.634470814522771E+00,
2461887.750000000, A.D. 2028-Apr-26 06:00:00.0000, -1.476140571041112E+08, -1.364739660057320E+08, -6.520418392755964E+07,  2.578129560743551E+01, -8.131351776680816E+00, -2.631171777835057E+00,
2461887.791666667, A.D. 2028-Apr-26 07:00:00.0000, -1.475212309924282E+08, -1.365032264351478E+08, -6.521365020395301E+07,  2.578876641579315E+01, -8.124441393198603E+00, -2.627870247135798E+00,
2461887.833333333, A.D. 2028-Apr-26 08:00:00.0000, -1.474283779860861E+08, -1.365324619769201E+08, -6.522310459034406E+07,  2.579623708421520E+01, -8.117525307425721E+00, -2.624566220705660E+00,
2461887.875000000, A.D. 2028-Apr-26 09:00:00.0000, -1.473354980855933E+08, -1.365616726105136E+08, -6.523254707774518E+07,  2.580370760952182E+01, -8.110603515177743E+00, -2.621259696824520E+00,
2461887.916666667, A.D. 2028-Apr-26 10:00:00.0000, -1.472425912914727E+08, -1.365908583153767E+08, -6.524197765716223E+07,  2.581117798852661E+01, -8.103676012268160E+00, -2.617950673771577E+00,
2461887.958333333, A.D. 2028-Apr-26 11:00:00.0000, -1.471496576042559E+08, -1.366200190709439E+08, -6.525139631959520E+07,  2.581864821803713E+01, -8.096742794507925E+00, -2.614639149825137E+00,
2461888.000000000, A.D. 2028-Apr-26 12:00:00.0000, -1.470566970244858E+08, -1.366491548566344E+08, -6.526080305603787E+07,  2.582611829485463E+01, -8.089803857705682E+00, -2.611325123262723E+00,
2461888.041666667, A.D. 2028-Apr-26 13:00:00.0000, -1.469637095527197E+08, -1.366782656518516E+08, -6.527019785747752E+07,  2.583358821577375E+01, -8.082859197667993E+00, -2.608008592361182E+00,
2461888.083333333, A.D. 2028-Apr-26 14:00:00.0000, -1.468706951895238E+08, -1.367073514359845E+08, -6.527958071489552E+07,  2.584105797758308E+01, -8.075908810198893E+00, -2.604689555396473E+00,
2461888.125000000, A.D. 2028-Apr-26 15:00:00.0000, -1.467776539354756E+08, -1.367364121884072E+08, -6.528895161926706E+07,  2.584852757706486E+01, -8.068952691100117E+00, -2.601368010643776E+00,
2461888.166666667, A.D. 2028-Apr-26 16:00:00.0000, -1.466845857911673E+08, -1.367654478884775E+08, -6.529831056156078E+07,  2.585599701099469E+01, -8.061990836171319E+00, -2.598043956377599E+00,
2461888.208333333, A.D. 2028-Apr-26 17:00:00.0000, -1.465914907571996E+08, -1.367944585155393E+08, -6.530765753273942E+07,  2.586346627614208E+01, -8.055023241209637E+00, -2.594717390871566E+00,
2461888.250000000, A.D. 2028-Apr-26 18:00:00.0000, -1.464983688341851E+08, -1.368234440489213E+08, -6.531699252375953E+07,  2.587093536927017E+01, -8.048049902009911E+00, -2.591388312398525E+00,
2461888.291666667, A.D. 2028-Apr-26 19:00:00.0000, -1.464052200227509E+08, -1.368524044679358E+08, -6.532631552557109E+07,  2.587840428713545E+01, -8.041070814364915E+00, -2.588056719230658E+00,
2461888.333333333, A.D. 2028-Apr-26 20:00:00.0000, -1.463120443235326E+08, -1.368813397518813E+08, -6.533562652911820E+07,  2.588587302648825E+01, -8.034085974064901E+00, -2.584722609639266E+00,
2461888.375000000, A.D. 2028-Apr-26 21:00:00.0000, -1.462188417371779E+08, -1.369102498800409E+08, -6.534492552533875E+07,  2.589334158407251E+01, -8.027095376897844E+00, -2.581385981894878E+00,
2461888.416666667, A.D. 2028-Apr-26 22:00:00.0000, -1.461256122643490E+08, -1.369391348316818E+08, -6.535421250516403E+07,  2.590080995662548E+01, -8.020099018649649E+00, -2.578046834267363E+00,
2461888.458333333, A.D. 2028-Apr-26 23:00:00.0000, -1.460323559057169E+08, -1.369679945860566E+08, -6.536348745951947E+07,  2.590827814087827E+01, -8.013096895103715E+00, -2.574705165025711E+00,
2461888.500000000, A.D. 2028-Apr-27 00:00:00.0000, -1.459390726619642E+08, -1.369968291224032E+08, -6.537275037932423E+07,  2.591574613355552E+01, -8.006089002041158E+00, -2.571360972438144E+00,
2461888.541666667, A.D. 2028-Apr-27 01:00:00.0000, -1.458457625337888E+08, -1.370256384199429E+08, -6.538200125549097E+07,  2.592321393137517E+01, -7.999075335241044E+00, -2.568014254772229E+00,
2461888.583333333, A.D. 2028-Apr-27 02:00:00.0000, -1.457524255218968E+08, -1.370544224578831E+08, -6.539124007892635E+07,  2.593068153104895E+01, -7.992055890479934E+00, -2.564665010294660E+00,
2461888.625000000, A.D. 2028-Apr-27 03:00:00.0000, -1.456590616270066E+08, -1.370831812154159E+08, -6.540046684053086E+07,  2.593814892928214E+01, -7.985030663532116E+00, -2.561313237271365E+00,
2461888.666666667, A.D. 2028-Apr-27 04:00:00.0000, -1.455656708498513E+08, -1.371119146717170E+08, -6.540968153119840E+07,  2.594561612277326E+01, -7.977999650169830E+00, -2.557958933967622E+00,
2461888.708333333, A.D. 2028-Apr-27 05:00:00.0000, -1.454722531911730E+08, -1.371406228059481E+08, -6.541888414181694E+07,  2.595308310821461E+01, -7.970962846162825E+00, -2.554602098647839E+00,
2461888.750000000, A.D. 2028-Apr-27 06:00:00.0000, -1.453788086517255E+08, -1.371693055972556E+08, -6.542807466326819E+07,  2.596054988229199E+01, -7.963920247278579E+00, -2.551242729575666E+00,
2461888.791666667, A.D. 2028-Apr-27 07:00:00.0000, -1.452853372322778E+08, -1.371979630247697E+08, -6.543725308642733E+07,  2.596801644168442E+01, -7.956871849282534E+00, -2.547880825014104E+00,
2461888.833333333, A.D. 2028-Apr-27 08:00:00.0000, -1.451918389336076E+08, -1.372265950676062E+08, -6.544641940216356E+07,  2.597548278306465E+01, -7.949817647937642E+00, -2.544516383225289E+00,
2461888.875000000, A.D. 2028-Apr-27 09:00:00.0000, -1.450983137565050E+08, -1.372552017048658E+08, -6.545557360133982E+07,  2.598294890309891E+01, -7.942757639004592E+00, -2.541149402470603E+00,
2461888.916666667, A.D. 2028-Apr-27 10:00:00.0000, -1.450047617017746E+08, -1.372837829156330E+08, -6.546471567481253E+07,  2.599041479844663E+01, -7.935691818242050E+00, -2.537779881010784E+00,
2461888.958333333, A.D. 2028-Apr-27 11:00:00.0000, -1.449111827702304E+08, -1.373123386789777E+08, -6.547384561343210E+07,  2.599788046576094E+01, -7.928620181406193E+00, -2.534407817105711E+00,
2461889.000000000, A.D. 2028-Apr-27 12:00:00.0000, -1.448175769626985E+08, -1.373408689739548E+08, -6.548296340804270E+07,  2.600534590168838E+01, -7.921542724250948E+00, -2.531033209014509E+00,
2461889.041666667, A.D. 2028-Apr-27 13:00:00.0000, -1.447239442800196E+08, -1.373693737796029E+08, -6.549206904948193E+07,  2.601281110286870E+01, -7.914459442528224E+00, -2.527656054995668E+00,
2461889.083333333, A.D. 2028-Apr-27 14:00:00.0000, -1.446302847230442E+08, -1.373978530749462E+08, -6.550116252858140E+07,  2.602027606593530E+01, -7.907370331987449E+00, -2.524276353306821E+00,
2461889.125000000, A.D. 2028-Apr-27 15:00:00.0000, -1.445365982926344E+08, -1.374263068389936E+08, -6.551024383616648E+07,  2.602774078751497E+01, -7.900275388375807E+00, -2.520894102204853E+00,
2461889.166666667, A.D. 2028-Apr-27 16:00:00.0000, -1.444428849896676E+08, -1.374547350507378E+08, -6.551931296305592E+07,  2.603520526422767E+01, -7.893174607438470E+00, -2.517509299946017E+00,
2461889.208333333, A.D. 2028-Apr-27 17:00:00.0000, -1.443491448150305E+08, -1.374831376891571E+08, -6.552836990006254E+07,  2.604266949268697E+01, -7.886067984918145E+00, -2.514121944785714E+00,
2461889.250000000, A.D. 2028-Apr-27 18:00:00.0000, -1.442553777696219E+08, -1.375115147332143E+08, -6.553741463799284E+07,  2.605013346949982E+01, -7.878955516555294E+00, -2.510732034978603E+00,
2461889.291666667, A.D. 2028-Apr-27 19:00:00.0000, -1.441615838543558E+08, -1.375398661618563E+08, -6.554644716764674E+07,  2.605759719126627E+01, -7.871837198088380E+00, -2.507339568778714E+00,
2461889.333333333, A.D. 2028-Apr-27 20:00:00.0000, -1.440677630701556E+08, -1.375681919540151E+08, -6.555546747981821E+07,  2.606506065458000E+01, -7.864713025253403E+00, -2.503944544439229E+00,
2461889.375000000, A.D. 2028-Apr-27 21:00:00.0000, -1.439739154179567E+08, -1.375964920886078E+08, -6.556447556529487E+07,  2.607252385602800E+01, -7.857582993784130E+00, -2.500546960212594E+00,
2461889.416666667, A.D. 2028-Apr-27 22:00:00.0000, -1.438800408987102E+08, -1.376247665445350E+08, -6.557347141485781E+07,  2.607998679219034E+01, -7.850447099412341E+00, -2.497146814350631E+00,
2461889.458333333, A.D. 2028-Apr-27 23:00:00.0000, -1.437861395133761E+08, -1.376530153006828E+08, -6.558245501928207E+07,  2.608744945964069E+01, -7.843305337867352E+00, -2.493744105104317E+00,
2461889.500000000, A.D. 2028-Apr-28 00:00:00.0000, -1.436922112629270E+08, -1.376812383359220E+08, -6.559142636933643E+07,  2.609491185494600E+01, -7.836157704876261E+00, -2.490338830723899E+00,
2461889.541666667, A.D. 2028-Apr-28 01:00:00.0000, -1.435982561483509E+08, -1.377094356291071E+08, -6.560038545578305E+07,  2.610237397466626E+01, -7.829004196164181E+00, -2.486930989459004E+00,
2461889.583333333, A.D. 2028-Apr-28 02:00:00.0000, -1.435042741706449E+08, -1.377376071590782E+08, -6.560933226937810E+07,  2.610983581535502E+01, -7.821844807453774E+00, -2.483520579558419E+00,
2461889.625000000, A.D. 2028-Apr-28 03:00:00.0000, -1.434102653308190E+08, -1.377657529046598E+08, -6.561826680087144E+07,  2.611729737355909E+01, -7.814679534465491E+00, -2.480107599270205E+00,
2461889.666666667, A.D. 2028-Apr-28 04:00:00.0000, -1.433162296298981E+08, -1.377938728446602E+08, -6.562718904100632E+07,  2.612475864581831E+01, -7.807508372917805E+00, -2.476692046841810E+00,
2461889.708333333, A.D. 2028-Apr-28 05:00:00.0000, -1.432221670689170E+08, -1.378219669578732E+08, -6.563609898051997E+07,  2.613221962866600E+01, -7.800331318526749E+00, -2.473273920519844E+00,
2461889.750000000, A.D. 2028-Apr-28 06:00:00.0000, -1.431280776489228E+08, -1.378500352230771E+08, -6.564499661014331E+07,  2.613968031862875E+01, -7.793148367006149E+00, -2.469853218550198E+00,
2461889.791666667, A.D. 2028-Apr-28 07:00:00.0000, -1.430339613709782E+08, -1.378780776190340E+08, -6.565388192060068E+07,  2.614714071222611E+01, -7.785959514067863E+00, -2.466429939178152E+00,
