

*******************************************************************************
Ephemeris / WWW_USER Tue Nov 18 10:42:00 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2031-Dec-30 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462909.458333333, A.D. 2031-Feb-11 23:00:00.0000, -1.172710905798490E+08,  8.231194451225744E+07,  3.568079762550332E+07, -1.858764338447564E+01, -2.179999527873669E+01, -9.450353566756954E+00,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000, -1.173379749685279E+08,  8.223344249942994E+07,  3.564676678774010E+07, -1.857034870510194E+01, -2.181223225851210E+01, -9.455666616218853E+00,
2462909.541666667, A.D. 2031-Feb-12 01:00:00.0000, -1.174047970788544E+08,  8.215489645304184E+07,  3.561271683160426E+07, -1.855304429959443E+01, -2.182445836689696E+01, -9.460974884245864E+00,
2462909.583333333, A.D. 2031-Feb-12 02:00:00.0000, -1.174715568758122E+08,  8.207630641224171E+07,  3.557864777431577E+07, -1.853573016675783E+01, -2.183667359742149E+01, -9.466278367074727E+00,
2462909.625000000, A.D. 2031-Feb-12 03:00:00.0000, -1.175382543243808E+08,  8.199767241620170E+07,  3.554455963310812E+07, -1.851840630538146E+01, -2.184887794352079E+01, -9.471577060904254E+00,
2462909.666666667, A.D. 2031-Feb-12 04:00:00.0000, -1.176048893895352E+08,  8.191899450411765E+07,  3.551045242522866E+07, -1.850107271424020E+01, -2.186107139853435E+01, -9.476870961895216E+00,
2462909.708333333, A.D. 2031-Feb-12 05:00:00.0000, -1.176714620362461E+08,  8.184027271520965E+07,  3.547632616793854E+07, -1.848372939209546E+01, -2.187325395570553E+01, -9.482160066170216E+00,
2462909.750000000, A.D. 2031-Feb-12 06:00:00.0000, -1.177379722294796E+08,  8.176150708872223E+07,  3.544218087851299E+07, -1.846637633769618E+01, -2.188542560818098E+01, -9.487444369813595E+00,
2462909.791666667, A.D. 2031-Feb-12 07:00:00.0000, -1.178044199341973E+08,  8.168269766392472E+07,  3.540801657424138E+07, -1.844901354977966E+01, -2.189758634901019E+01, -9.492723868871279E+00,
2462909.833333333, A.D. 2031-Feb-12 08:00:00.0000, -1.178708051153563E+08,  8.160384448011178E+07,  3.537383327242741E+07, -1.843164102707271E+01, -2.190973617114494E+01, -9.497998559350703E+00,
2462909.875000000, A.D. 2031-Feb-12 09:00:00.0000, -1.179371277379089E+08,  8.152494757660349E+07,  3.533963099038919E+07, -1.841425876829250E+01, -2.192187506743877E+01, -9.503268437220672E+00,
2462909.916666667, A.D. 2031-Feb-12 10:00:00.0000, -1.180033877668031E+08,  8.144600699274591E+07,  3.530540974545943E+07, -1.839686677214760E+01, -2.193400303064651E+01, -9.508533498411275E+00,
2462909.958333333, A.D. 2031-Feb-12 11:00:00.0000, -1.180695851669820E+08,  8.136702276791134E+07,  3.527116955498557E+07, -1.837946503733902E+01, -2.194612005342378E+01, -9.513793738813753E+00,
2462910.000000000, A.D. 2031-Feb-12 12:00:00.0000, -1.181357199033840E+08,  8.128799494149870E+07,  3.523691043632989E+07, -1.836205356256110E+01, -2.195822612832641E+01, -9.519049154280410E+00,
2462910.041666667, A.D. 2031-Feb-12 13:00:00.0000, -1.182017919409429E+08,  8.120892355293389E+07,  3.520263240686969E+07, -1.834463234650269E+01, -2.197032124781006E+01, -9.524299740624505E+00,
2462910.083333333, A.D. 2031-Feb-12 14:00:00.0000, -1.182678012445877E+08,  8.112980864167014E+07,  3.516833548399742E+07, -1.832720138784802E+01, -2.198240540422958E+01, -9.529545493620160E+00,
2462910.125000000, A.D. 2031-Feb-12 15:00:00.0000, -1.183337477792427E+08,  8.105065024718842E+07,  3.513401968512077E+07, -1.830976068527787E+01, -2.199447858983868E+01, -9.534786409002230E+00,
2462910.166666667, A.D. 2031-Feb-12 16:00:00.0000, -1.183996315098274E+08,  8.097144840899770E+07,  3.509968502766290E+07, -1.829231023747050E+01, -2.200654079678929E+01, -9.540022482466243E+00,
2462910.208333333, A.D. 2031-Feb-12 17:00:00.0000, -1.184654524012566E+08,  8.089220316663545E+07,  3.506533152906252E+07, -1.827485004310278E+01, -2.201859201713118E+01, -9.545253709668282E+00,
2462910.250000000, A.D. 2031-Feb-12 18:00:00.0000, -1.185312104184403E+08,  8.081291455966794E+07,  3.503095920677406E+07, -1.825738010085125E+01, -2.203063224281141E+01, -9.550480086224896E+00,
2462910.291666667, A.D. 2031-Feb-12 19:00:00.0000, -1.185969055262837E+08,  8.073358262769058E+07,  3.499656807826778E+07, -1.823990040939316E+01, -2.204266146567387E+01, -9.555701607713015E+00,
2462910.333333333, A.D. 2031-Feb-12 20:00:00.0000, -1.186625376896873E+08,  8.065420741032837E+07,  3.496215816102996E+07, -1.822241096740756E+01, -2.205467967745885E+01, -9.560918269669846E+00,
2462910.375000000, A.D. 2031-Feb-12 21:00:00.0000, -1.187281068735468E+08,  8.057478894723623E+07,  3.492772947256300E+07, -1.820491177357644E+01, -2.206668686980249E+01, -9.566130067592811E+00,
2462910.416666667, A.D. 2031-Feb-12 22:00:00.0000, -1.187936130427533E+08,  8.049532727809928E+07,  3.489328203038558E+07, -1.818740282658579E+01, -2.207868303423637E+01, -9.571336996939433E+00,
2462910.458333333, A.D. 2031-Feb-12 23:00:00.0000, -1.188590561621929E+08,  8.041582244263349E+07,  3.485881585203283E+07, -1.816988412512674E+01, -2.209066816218700E+01, -9.576539053127279E+00,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -1.189244361967473E+08,  8.033627448058572E+07,  3.482433095505640E+07, -1.815235566789668E+01, -2.210264224497539E+01, -9.581736231533865E+00,
2462910.541666667, A.D. 2031-Feb-13 01:00:00.0000, -1.189897531112933E+08,  8.025668343173440E+07,  3.478982735702471E+07, -1.813481745360041E+01, -2.211460527381660E+01, -9.586928527496593E+00,
2462910.583333333, A.D. 2031-Feb-13 02:00:00.0000, -1.190550068707032E+08,  8.017704933588965E+07,  3.475530507552300E+07, -1.811726948095128E+01, -2.212655723981927E+01, -9.592115936312650E+00,
2462910.625000000, A.D. 2031-Feb-13 03:00:00.0000, -1.191201974398446E+08,  8.009737223289390E+07,  3.472076412815353E+07, -1.809971174867237E+01, -2.213849813398515E+01, -9.597298453238976E+00,
2462910.666666667, A.D. 2031-Feb-13 04:00:00.0000, -1.191853247835805E+08,  8.001765216262209E+07,  3.468620453253569E+07, -1.808214425549765E+01, -2.215042794720870E+01, -9.602476073492150E+00,
2462910.708333333, A.D. 2031-Feb-13 05:00:00.0000, -1.192503888667696E+08,  7.993788916498218E+07,  3.465162630630618E+07, -1.806456700017315E+01, -2.216234667027662E+01, -9.607648792248366E+00,
2462910.750000000, A.D. 2031-Feb-13 06:00:00.0000, -1.193153896542657E+08,  7.985808327991547E+07,  3.461702946711913E+07, -1.804697998145823E+01, -2.217425429386741E+01, -9.612816604643335E+00,
2462910.791666667, A.D. 2031-Feb-13 07:00:00.0000, -1.193803271109185E+08,  7.977823454739702E+07,  3.458241403264626E+07, -1.802938319812672E+01, -2.218615080855098E+01, -9.617979505772245E+00,
2462910.833333333, A.D. 2031-Feb-13 08:00:00.0000, -1.194452012015732E+08,  7.969834300743604E+07,  3.454778002057702E+07, -1.801177664896820E+01, -2.219803620478819E+01, -9.623137490689700E+00,
2462910.875000000, A.D. 2031-Feb-13 09:00:00.0000, -1.195100118910707E+08,  7.961840870007625E+07,  3.451312744861874E+07, -1.799416033278917E+01, -2.220991047293041E+01, -9.628290554409654E+00,
2462910.916666667, A.D. 2031-Feb-13 10:00:00.0000, -1.195747591442475E+08,  7.953843166539635E+07,  3.447845633449674E+07, -1.797653424841441E+01, -2.222177360321917E+01, -9.633438691905381E+00,
2462910.958333333, A.D. 2031-Feb-13 11:00:00.0000, -1.196394429259360E+08,  7.945841194351032E+07,  3.444376669595456E+07, -1.795889839468814E+01, -2.223362558578570E+01, -9.638581898109400E+00,
2462911.000000000, A.D. 2031-Feb-13 12:00:00.0000, -1.197040632009646E+08,  7.937834957456793E+07,  3.440905855075403E+07, -1.794125277047539E+01, -2.224546641065054E+01, -9.643720167913459E+00,
2462911.041666667, A.D. 2031-Feb-13 13:00:00.0000, -1.197686199341575E+08,  7.929824459875499E+07,  3.437433191667544E+07, -1.792359737466321E+01, -2.225729606772315E+01, -9.648853496168474E+00,
2462911.083333333, A.D. 2031-Feb-13 14:00:00.0000, -1.198331130903350E+08,  7.921809705629392E+07,  3.433958681151770E+07, -1.790593220616206E+01, -2.226911454680151E+01, -9.653981877684501E+00,
2462911.125000000, A.D. 2031-Feb-13 15:00:00.0000, -1.198975426343134E+08,  7.913790698744400E+07,  3.430482325309847E+07, -1.788825726390709E+01, -2.228092183757176E+01, -9.659105307230696E+00,
2462911.166666667, A.D. 2031-Feb-13 16:00:00.0000, -1.199619085309054E+08,  7.905767443250188E+07,  3.427004125925433E+07, -1.787057254685947E+01, -2.229271792960779E+01, -9.664223779535300E+00,
2462911.208333333, A.D. 2031-Feb-13 17:00:00.0000, -1.200262107449198E+08,  7.897739943180194E+07,  3.423524084784089E+07, -1.785287805400782E+01, -2.230450281237090E+01, -9.669337289285592E+00,
2462911.250000000, A.D. 2031-Feb-13 18:00:00.0000, -1.200904492411621E+08,  7.889708202571669E+07,  3.420042203673296E+07, -1.783517378436946E+01, -2.231627647520942E+01, -9.674445831127894E+00,
2462911.291666667, A.D. 2031-Feb-13 19:00:00.0000, -1.201546239844340E+08,  7.881672225465725E+07,  3.416558484382472E+07, -1.781745973699192E+01, -2.232803890735836E+01, -9.679549399667529E+00,
2462911.333333333, A.D. 2031-Feb-13 20:00:00.0000, -1.202187349395340E+08,  7.873632015907361E+07,  3.413072928702983E+07, -1.779973591095425E+01, -2.233979009793909E+01, -9.684647989468829E+00,
2462911.375000000, A.D. 2031-Feb-13 21:00:00.0000, -1.202827820712574E+08,  7.865587577945516E+07,  3.409585538428161E+07, -1.778200230536847E+01, -2.235153003595897E+01, -9.689741595055114E+00,
2462911.416666667, A.D. 2031-Feb-13 22:00:00.0000, -1.203467653443962E+08,  7.857538915633109E+07,  3.406096315353312E+07, -1.776425891938103E+01, -2.236325871031105E+01, -9.694830210908703E+00,
2462911.458333333, A.D. 2031-Feb-13 23:00:00.0000, -1.204106847237395E+08,  7.849486033027078E+07,  3.402605261275741E+07, -1.774650575217422E+01, -2.237497610977372E+01, -9.699913831470896E+00,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000, -1.204745401740734E+08,  7.841428934188420E+07,  3.399112377994760E+07, -1.772874280296766E+01, -2.238668222301045E+01, -9.704992451142015E+00,
2462911.541666667, A.D. 2031-Feb-14 01:00:00.0000, -1.205383316601816E+08,  7.833367623182231E+07,  3.395617667311703E+07, -1.771097007101977E+01, -2.239837703856944E+01, -9.710066064281376E+00,
2462911.583333333, A.D. 2031-Feb-14 02:00:00.0000, -1.206020591468446E+08,  7.825302104077758E+07,  3.392121131029943E+07, -1.769318755562930E+01, -2.241006054488339E+01, -9.715134665207341E+00,
2462911.625000000, A.D. 2031-Feb-14 03:00:00.0000, -1.206657225988412E+08,  7.817232380948426E+07,  3.388622770954906E+07, -1.767539525613680E+01, -2.242173273026917E+01, -9.720198248197324E+00,
2462911.666666667, A.D. 2031-Feb-14 04:00:00.0000, -1.207293219809472E+08,  7.809158457871890E+07,  3.385122588894084E+07, -1.765759317192621E+01, -2.243339358292760E+01, -9.725256807487829E+00,
2462911.708333333, A.D. 2031-Feb-14 05:00:00.0000, -1.207928572579367E+08,  7.801080338930075E+07,  3.381620586657055E+07, -1.763978130242637E+01, -2.244504309094316E+01, -9.730310337274490E+00,
2462911.750000000, A.D. 2031-Feb-14 06:00:00.0000, -1.208563283945817E+08,  7.792998028209212E+07,  3.378116766055488E+07, -1.762195964711259E+01, -2.245668124228378E+01, -9.735358831712102E+00,
2462911.791666667, A.D. 2031-Feb-14 07:00:00.0000, -1.209197353556523E+08,  7.784911529799889E+07,  3.374611128903170E+07, -1.760412820550829E+01, -2.246830802480061E+01, -9.740402284914671E+00,
2462911.833333333, A.D. 2031-Feb-14 08:00:00.0000, -1.209830781059172E+08,  7.776820847797087E+07,  3.371103677016009E+07, -1.758628697718653E+01, -2.247992342622780E+01, -9.745440690955494E+00,
2462911.875000000, A.D. 2031-Feb-14 09:00:00.0000, -1.210463566101436E+08,  7.768725986300223E+07,  3.367594412212057E+07, -1.756843596177170E+01, -2.249152743418231E+01, -9.750474043867177E+00,
2462911.916666667, A.D. 2031-Feb-14 10:00:00.0000, -1.211095708330971E+08,  7.760626949413192E+07,  3.364083336311521E+07, -1.755057515894111E+01, -2.250312003616369E+01, -9.755502337641751E+00,
2462911.958333333, A.D. 2031-Feb-14 11:00:00.0000, -1.211727207395427E+08,  7.752523741244414E+07,  3.360570451136778E+07, -1.753270456842671E+01, -2.251470121955398E+01, -9.760525566230728E+00,
2462912.000000000, A.D. 2031-Feb-14 12:00:00.0000, -1.212358062942443E+08,  7.744416365906872E+07,  3.357055758512388E+07, -1.751482419001666E+01, -2.252627097161750E+01, -9.765543723545164E+00,
2462912.041666667, A.D. 2031-Feb-14 13:00:00.0000, -1.212988274619652E+08,  7.736304827518150E+07,  3.353539260265113E+07, -1.749693402355718E+01, -2.253782927950071E+01, -9.770556803455799E+00,
2462912.083333333, A.D. 2031-Feb-14 14:00:00.0000, -1.213617842074682E+08,  7.728189130200490E+07,  3.350020958223929E+07, -1.747903406895411E+01, -2.254937613023215E+01, -9.775564799793122E+00,
2462912.125000000, A.D. 2031-Feb-14 15:00:00.0000, -1.214246764955158E+08,  7.720069278080812E+07,  3.346500854220036E+07, -1.746112432617474E+01, -2.256091151072227E+01, -9.780567706347483E+00,
2462912.166666667, A.D. 2031-Feb-14 16:00:00.0000, -1.214875042908708E+08,  7.711945275290783E+07,  3.342978950086882E+07, -1.744320479524952E+01, -2.257243540776338E+01, -9.785565516869227E+00,
2462912.208333333, A.D. 2031-Feb-14 17:00:00.0000, -1.215502675582960E+08,  7.703817125966837E+07,  3.339455247660169E+07, -1.742527547627385E+01, -2.258394780802957E+01, -9.790558225068803E+00,
2462912.250000000, A.D. 2031-Feb-14 18:00:00.0000, -1.216129662625545E+08,  7.695684834250227E+07,  3.335929748777870E+07, -1.740733636940982E+01, -2.259544869807668E+01, -9.795545824616907E+00,
2462912.291666667, A.D. 2031-Feb-14 19:00:00.0000, -1.216756003684105E+08,  7.687548404287073E+07,  3.332402455280247E+07, -1.738938747488807E+01, -2.260693806434224E+01, -9.800528309144617E+00,
2462912.333333333, A.D. 2031-Feb-14 20:00:00.0000, -1.217381698406289E+08,  7.679407840228394E+07,  3.328873369009857E+07, -1.737142879300958E+01, -2.261841589314554E+01, -9.805505672243553E+00,
2462912.375000000, A.D. 2031-Feb-14 21:00:00.0000, -1.218006746439758E+08,  7.671263146230158E+07,  3.325342491811576E+07, -1.735346032414752E+01, -2.262988217068751E+01, -9.810477907466051E+00,
2462912.416666667, A.D. 2031-Feb-14 22:00:00.0000, -1.218631147432189E+08,  7.663114326453321E+07,  3.321809825532605E+07, -1.733548206874909E+01, -2.264133688305089E+01, -9.815445008325304E+00,
2462912.458333333, A.D. 2031-Feb-14 23:00:00.0000, -1.219254901031276E+08,  7.654961385063869E+07,  3.318275372022489E+07, -1.731749402733741E+01, -2.265278001620022E+01, -9.820406968295579E+00,
2462912.500000000, A.D. 2031-Feb-15 00:00:00.0000, -1.219878006884732E+08,  7.646804326232859E+07,  3.314739133133127E+07, -1.729949620051339E+01, -2.266421155598193E+01, -9.825363780812379E+00,
2462912.541666667, A.D. 2031-Feb-15 01:00:00.0000, -1.220500464640296E+08,  7.638643154136474E+07,  3.311201110718790E+07, -1.728148858895440E+01, -2.267563148812584E+01, -9.830315439273567E+00,
2462912.583333333, A.D. 2031-Feb-15 02:00:00.0000, -1.221122273945729E+08,  7.630477872956051E+07,  3.307661306636134E+07, -1.726347119342706E+01, -2.268703979824067E+01, -9.835261937036559E+00,
2462912.625000000, A.D. 2031-Feb-15 03:00:00.0000, -1.221743434448825E+08,  7.622308486878125E+07,  3.304119722744209E+07, -1.724544401477708E+01, -2.269843647181929E+01, -9.840203267421913E+00,
2462912.666666667, A.D. 2031-Feb-15 04:00:00.0000, -1.222363945797407E+08,  7.614135000094479E+07,  3.300576360904481E+07, -1.722740705393578E+01, -2.270982149423707E+01, -9.845139423712311E+00,
2462912.708333333, A.D. 2031-Feb-15 05:00:00.0000, -1.222983807639334E+08,  7.605957416802183E+07,  3.297031222980838E+07, -1.720936031192197E+01, -2.272119485075205E+01, -9.850070399152816E+00,
2462912.750000000, A.D. 2031-Feb-15 06:00:00.0000, -1.223603019622505E+08,  7.597775741203630E+07,  3.293484310839608E+07, -1.719130378984400E+01, -2.273255652650514E+01, -9.854996186951125E+00,
2462912.791666667, A.D. 2031-Feb-15 07:00:00.0000, -1.224221581394857E+08,  7.589589977506587E+07,  3.289935626349570E+07, -1.717323748890173E+01, -2.274390650652046E+01, -9.859916780277841E+00,
2462912.833333333, A.D. 2031-Feb-15 08:00:00.0000, -1.224839492604375E+08,  7.581400129924233E+07,  3.286385171381968E+07, -1.715516141038858E+01, -2.275524477570558E+01, -9.864832172266766E+00,
2462912.875000000, A.D. 2031-Feb-15 09:00:00.0000, -1.225456752899090E+08,  7.573206202675202E+07,  3.282832947810526E+07, -1.713707555569354E+01, -2.276657131885183E+01, -9.869742356015195E+00,
2462912.916666667, A.D. 2031-Feb-15 10:00:00.0000, -1.226073361927088E+08,  7.565008199983624E+07,  3.279278957511459E+07, -1.711897992630320E+01, -2.277788612063471E+01, -9.874647324584213E+00,
2462912.958333333, A.D. 2031-Feb-15 11:00:00.0000, -1.226689319336507E+08,  7.556806126079161E+07,  3.275723202363484E+07, -1.710087452380390E+01, -2.278918916561422E+01, -9.879547070999044E+00,
2462913.000000000, A.D. 2031-Feb-15 12:00:00.0000, -1.227304624775545E+08,  7.548599985197064E+07,  3.272165684247839E+07, -1.708275934988367E+01, -2.280048043823530E+01, -9.884441588249359E+00,
2462913.041666667, A.D. 2031-Feb-15 13:00:00.0000, -1.227919277892463E+08,  7.540389781578198E+07,  3.268606405048290E+07, -1.706463440633445E+01, -2.281175992282825E+01, -9.889330869289649E+00,
2462913.083333333, A.D. 2031-Feb-15 14:00:00.0000, -1.228533278335588E+08,  7.532175519469087E+07,  3.265045366651145E+07, -1.704649969505411E+01, -2.282302760360928E+01, -9.894214907039581E+00,
2462913.125000000, A.D. 2031-Feb-15 15:00:00.0000, -1.229146625753318E+08,  7.523957203121962E+07,  3.261482570945269E+07, -1.702835521804858E+01, -2.283428346468091E+01, -9.899093694384366E+00,
2462913.166666667, A.D. 2031-Feb-15 16:00:00.0000, -1.229759319794124E+08,  7.515734836794801E+07,  3.257918019822095E+07, -1.701020097743402E+01, -2.284552749003264E+01, -9.903967224175172E+00,
2462913.208333333, A.D. 2031-Feb-15 17:00:00.0000, -1.230371360106557E+08,  7.507508424751359E+07,  3.254351715175632E+07, -1.699203697543889E+01, -2.285675966354144E+01, -9.908835489229508E+00,
2462913.250000000, A.D. 2031-Feb-15 18:00:00.0000, -1.230982746339248E+08,  7.499277971261221E+07,  3.250783658902483E+07, -1.697386321440612E+01, -2.286797996897243E+01, -9.913698482331663E+00,
2462913.291666667, A.D. 2031-Feb-15 19:00:00.0000, -1.231593478140915E+08,  7.491043480599830E+07,  3.247213852901857E+07, -1.695567969679528E+01, -2.287918838997951E+01, -9.918556196233133E+00,
2462913.333333333, A.D. 2031-Feb-15 20:00:00.0000, -1.232203555160369E+08,  7.482804957048541E+07,  3.243642299075573E+07, -1.693748642518474E+01, -2.289038491010605E+01, -9.923408623653071E+00,
2462913.375000000, A.D. 2031-Feb-15 21:00:00.0000, -1.232812977046513E+08,  7.474562404894647E+07,  3.240068999328082E+07, -1.691928340227381E+01, -2.290156951278565E+01, -9.928255757278766E+00,
2462913.416666667, A.D. 2031-Feb-15 22:00:00.0000, -1.233421743448351E+08,  7.466315828431429E+07,  3.236493955566469E+07, -1.690107063088496E+01, -2.291274218134287E+01, -9.933097589766110E+00,
2462913.458333333, A.D. 2031-Feb-15 23:00:00.0000, -1.234029854014990E+08,  7.458065231958188E+07,  3.232917169700472E+07, -1.688284811396599E+01, -2.292390289899410E+01, -9.937934113740104E+00,
2462913.500000000, A.D. 2031-Feb-16 00:00:00.0000, -1.234637308395647E+08,  7.449810619780289E+07,  3.229338643642486E+07, -1.686461585459218E+01, -2.293505164884833E+01, -9.942765321795369E+00,
2462913.541666667, A.D. 2031-Feb-16 01:00:00.0000, -1.235244106239650E+08,  7.441551996209192E+07,  3.225758379307582E+07, -1.684637385596858E+01, -2.294618841390812E+01, -9.947591206496689E+00,
2462913.583333333, A.D. 2031-Feb-16 02:00:00.0000, -1.235850247196445E+08,  7.433289365562502E+07,  3.222176378613507E+07, -1.682812212143208E+01, -2.295731317707052E+01, -9.952411760379526E+00,
2462913.625000000, A.D. 2031-Feb-16 03:00:00.0000, -1.236455730915603E+08,  7.425022732163994E+07,  3.218592643480706E+07, -1.680986065445373E+01, -2.296842592112796E+01, -9.957226975950624E+00,
2462913.666666667, A.D. 2031-Feb-16 04:00:00.0000, -1.237060557046820E+08,  7.416752100343658E+07,  3.215007175832322E+07, -1.679158945864085E+01, -2.297952662876941E+01, -9.962036845688546E+00,
2462913.708333333, A.D. 2031-Feb-16 05:00:00.0000, -1.237664725239924E+08,  7.408477474437739E+07,  3.211419977594215E+07, -1.677330853773932E+01, -2.299061528258132E+01, -9.966841362044315E+00,
2462913.750000000, A.D. 2031-Feb-16 06:00:00.0000, -1.238268235144883E+08,  7.400198858788761E+07,  3.207831050694965E+07, -1.675501789563569E+01, -2.300169186504880E+01, -9.971640517441983E+00,
2462913.791666667, A.D. 2031-Feb-16 07:00:00.0000, -1.238871086411804E+08,  7.391916257745579E+07,  3.204240397065884E+07, -1.673671753635945E+01, -2.301275635855673E+01, -9.976434304279289E+00,
2462913.833333333, A.D. 2031-Feb-16 08:00:00.0000, -1.239473278690944E+08,  7.383629675663400E+07,  3.200648018641026E+07, -1.671840746408523E+01, -2.302380874539098E+01, -9.981222714928300E+00,
2462913.875000000, A.D. 2031-Feb-16 09:00:00.0000, -1.240074811632714E+08,  7.375339116903834E+07,  3.197053917357197E+07, -1.670008768313495E+01, -2.303484900773964E+01, -9.986005741736070E+00,
2462913.916666667, A.D. 2031-Feb-16 10:00:00.0000, -1.240675684887680E+08,  7.367044585834914E+07,  3.193458095153959E+07, -1.668175819798002E+01, -2.304587712769429E+01, -9.990783377025327E+00,
2462913.958333333, A.D. 2031-Feb-16 11:00:00.0000, -1.241275898106573E+08,  7.358746086831142E+07,  3.189860553973645E+07, -1.666341901324360E+01, -2.305689308725138E+01, -9.995555613095176E+00,
2462914.000000000, A.D. 2031-Feb-16 12:00:00.0000, -1.241875450940296E+08,  7.350443624273515E+07,  3.186261295761363E+07, -1.664507013370267E+01, -2.306789686831356E+01, -1.000032244222180E+01,
2462914.041666667, A.D. 2031-Feb-16 13:00:00.0000, -1.242474343039922E+08,  7.342137202549559E+07,  3.182660322465007E+07, -1.662671156429028E+01, -2.307888845269114E+01, -1.000508385665921E+01,
2462914.083333333, A.D. 2031-Feb-16 14:00:00.0000, -1.243072574056707E+08,  7.333826826053372E+07,  3.179057636035264E+07, -1.660834331009767E+01, -2.308986782210355E+01, -1.000983984863999E+01,
2462914.125000000, A.D. 2031-Feb-16 15:00:00.0000, -1.243670143642094E+08,  7.325512499185643E+07,  3.175453238425616E+07, -1.658996537637645E+01, -2.310083495818088E+01, -1.001459041037607E+01,
2462914.166666667, A.D. 2031-Feb-16 16:00:00.0000, -1.244267051447717E+08,  7.317194226353696E+07,  3.171847131592359E+07, -1.657157776854073E+01, -2.311178984246543E+01, -1.001933553405950E+01,
2462914.208333333, A.D. 2031-Feb-16 17:00:00.0000, -1.244863297125407E+08,  7.308872011971508E+07,  3.168239317494599E+07, -1.655318049216921E+01, -2.312273245641337E+01, -1.002407521186329E+01,
2462914.250000000, A.D. 2031-Feb-16 18:00:00.0000, -1.245458880327200E+08,  7.300545860459754E+07,  3.164629798094264E+07, -1.653477355300738E+01, -2.313366278139635E+01, -1.002880943594218E+01,
2462914.291666667, A.D. 2031-Feb-16 19:00:00.0000, -1.246053800705341E+08,  7.292215776245825E+07,  3.161018575356111E+07, -1.651635695696952E+01, -2.314458079870328E+01, -1.003353819843352E+01,
2462914.333333333, A.D. 2031-Feb-16 20:00:00.0000, -1.246648057912292E+08,  7.283881763763864E+07,  3.157405651247728E+07, -1.649793071014082E+01, -2.315548648954206E+01, -1.003826149145813E+01,
2462914.375000000, A.D. 2031-Feb-16 21:00:00.0000, -1.247241651600736E+08,  7.275543827454795E+07,  3.153791027739545E+07, -1.647949481877945E+01, -2.316637983504143E+01, -1.004297930712113E+01,
2462914.416666667, A.D. 2031-Feb-16 22:00:00.0000, -1.247834581423586E+08,  7.267201971766350E+07,  3.150174706804833E+07, -1.646104928931859E+01, -2.317726081625282E+01, -1.004769163751290E+01,
2462914.458333333, A.D. 2031-Feb-16 23:00:00.0000, -1.248426847033989E+08,  7.258856201153089E+07,  3.146556690419718E+07, -1.644259412836846E+01, -2.318812941415225E+01, -1.005239847470992E+01,
2462914.500000000, A.D. 2031-Feb-17 00:00:00.0000, -1.249018448085333E+08,  7.250506520076446E+07,  3.142936980563178E+07, -1.642412934271824E+01, -2.319898560964237E+01, -1.005709981077576E+01,
2462914.541666667, A.D. 2031-Feb-17 01:00:00.0000, -1.249609384231252E+08,  7.242152933004735E+07,  3.139315579217049E+07, -1.640565493933818E+01, -2.320982938355438E+01, -1.006179563776198E+01,
2462914.583333333, A.D. 2031-Feb-17 02:00:00.0000, -1.250199655125638E+08,  7.233795444413187E+07,  3.135692488366034E+07, -1.638717092538142E+01, -2.322066071665019E+01, -1.006648594770912E+01,
2462914.625000000, A.D. 2031-Feb-17 03:00:00.0000, -1.250789260422641E+08,  7.225434058783962E+07,  3.132067709997700E+07, -1.636867730818596E+01, -2.323147958962450E+01, -1.007117073264767E+01,
2462914.666666667, A.D. 2031-Feb-17 04:00:00.0000, -1.251378199776679E+08,  7.217068780606195E+07,  3.128441246102486E+07, -1.635017409527657E+01, -2.324228598310696E+01, -1.007584998459905E+01,
2462914.708333333, A.D. 2031-Feb-17 05:00:00.0000, -1.251966472842445E+08,  7.208699614375997E+07,  3.124813098673705E+07, -1.633166129436657E+01, -2.325307987766439E+01, -1.008052369557664E+01,
2462914.750000000, A.D. 2031-Feb-17 06:00:00.0000, -1.252554079274912E+08,  7.200326564596486E+07,  3.121183269707547E+07, -1.631313891335975E+01, -2.326386125380311E+01, -1.008519185758682E+01,
2462914.791666667, A.D. 2031-Feb-17 07:00:00.0000, -1.253141018729342E+08,  7.191949635777815E+07,  3.117551761203079E+07, -1.629460696035208E+01, -2.327463009197117E+01, -1.008985446262998E+01,
